PG1,PG2,PG3,QG1,QG2,QG3,Vm1,Vm2,Vm3,Va1_deg,Va2_deg,Va3_deg,Ploss_MW,load_factor
158.000000,343.000000,0.000000,169.319561,315.956160,249.622744,0.936665,0.907288,0.912959,0.000000,103.379957,-34.000295,28.500000,1.500000
160.000000,343.000000,0.000000,196.097656,329.108262,246.593298,0.995647,0.910241,0.911370,0.000000,107.034386,-33.830184,30.500000,1.500000
162.000000,343.000000,0.000000,225.782927,340.166746,241.045393,1.058658,0.910247,0.909471,0.000000,110.453765,-33.276382,32.500000,1.500000
134.000000,344.000000,0.000000,36.114867,60.134441,63.073530,1.069653,1.086683,1.080157,-0.000000,32.179147,-11.454805,5.500000,1.500000
135.000000,344.000000,0.000000,47.650006,77.319433,77.562736,1.012032,1.021267,1.012639,0.000000,37.320005,-13.427776,6.500000,1.500000
136.000000,344.000000,0.000000,63.000592,87.063477,87.209390,0.997299,0.963565,0.968546,0.000000,42.160171,-15.051041,7.500000,1.500000
138.000000,344.000000,0.000000,71.096879,117.768336,113.520218,0.916224,0.907115,0.908035,-0.000000,51.336831,-18.646805,9.500000,1.500000
155.000000,344.000000,0.000000,152.941104,299.843067,242.441188,0.902357,0.901246,0.902548,0.000000,99.578007,-33.510530,26.500000,1.500000
156.000000,344.000000,0.000000,160.738672,308.677710,246.471276,0.919249,0.905240,0.909615,0.000000,101.672326,-33.504452,27.500000,1.500000
158.000000,344.000000,0.000000,183.577301,323.643596,247.207506,0.969647,0.910568,0.912611,0.000000,105.468360,-33.480676,29.500000,1.500000
160.000000,344.000000,0.000000,213.009242,335.067389,242.061494,1.033728,0.910425,0.910618,0.000000,109.025031,-33.028282,31.500000,1.500000
162.000000,344.000000,0.000000,240.254059,347.026052,237.816203,1.087732,0.914481,0.907845,0.000000,111.997815,-32.782826,33.500000,1.500000
133.000000,345.000000,0.000000,36.969318,59.043112,62.325604,1.076891,1.087898,1.084481,0.000000,32.282531,-11.222364,5.500000,1.500000
134.000000,345.000000,0.000000,54.725521,68.984813,75.501772,1.048733,1.007352,1.028767,0.000000,37.503185,-12.807005,6.500000,1.500000
135.000000,345.000000,0.000000,62.553143,87.409035,87.107650,0.998079,0.966720,0.971365,0.000000,42.285320,-14.807380,7.500000,1.500000
136.000000,345.000000,0.000000,73.451402,99.259886,96.056264,0.979770,0.928585,0.934678,-0.000000,46.760388,-16.451091,8.500000,1.500000
154.000000,345.000000,0.000000,152.755863,301.441924,241.969365,0.901878,0.905308,0.902143,0.000000,99.667334,-33.213165,26.500000,1.500000
155.000000,345.000000,0.000000,161.047146,309.847783,246.206884,0.921309,0.906999,0.911900,0.000000,101.975944,-32.965885,27.500000,1.500000
156.000000,345.000000,0.000000,172.040152,317.584785,246.934334,0.945572,0.910070,0.913389,0.000000,103.873842,-33.021432,28.500000,1.500000
158.000000,345.000000,0.000000,200.205708,329.876503,242.987140,1.008002,0.910888,0.911797,0.000000,107.533547,-32.746558,30.500000,1.500000
160.000000,345.000000,0.000000,229.273605,341.028881,237.846134,1.068673,0.911596,0.909769,0.000000,110.796067,-32.314076,32.500000,1.500000
132.000000,346.000000,0.000000,36.585944,59.174823,61.880802,1.079025,1.091840,1.087512,-0.000000,32.353043,-11.029024,5.500000,1.500000
133.000000,346.000000,0.000000,46.900902,77.831320,76.889932,1.015140,1.028541,1.018175,-0.000000,37.503173,-12.980651,6.500000,1.500000
134.000000,346.000000,0.000000,58.872635,90.043669,89.038883,0.985267,0.973417,0.973771,0.000000,42.474019,-14.656021,7.500000,1.500000
135.000000,346.000000,0.000000,73.489010,99.321615,95.701678,0.982329,0.931055,0.937546,-0.000000,46.884143,-16.169464,8.500000,1.500000
136.000000,346.000000,0.000000,73.474163,116.680303,111.298723,0.930257,0.909333,0.912723,0.000000,51.587831,-17.958112,9.500000,1.500000
153.000000,346.000000,0.000000,154.144260,301.769032,241.584876,0.908481,0.903646,0.907422,0.000000,100.265563,-32.351767,26.500000,1.500000
154.000000,346.000000,0.000000,164.476532,309.562002,243.517964,0.932272,0.905299,0.912127,0.000000,102.390845,-32.277740,27.500000,1.500000
155.000000,346.000000,0.000000,172.332950,319.004509,245.895870,0.946014,0.914081,0.911535,0.000000,103.883472,-32.799383,28.500000,1.500000
156.000000,346.000000,0.000000,187.648736,324.434011,243.622466,0.982207,0.911275,0.913013,0.000000,105.991809,-32.398443,29.500000,1.500000
158.000000,346.000000,0.000000,216.819521,335.762598,238.658409,1.044882,0.911298,0.911022,0.000000,109.416364,-32.018651,31.500000,1.500000
160.000000,346.000000,0.000000,242.645442,348.366155,235.157466,1.094176,0.917731,0.906916,0.000000,112.157924,-32.045286,33.500000,1.500000
131.000000,347.000000,0.000000,37.003902,58.853597,60.927909,1.084104,1.095026,1.090254,0.000000,32.422301,-10.829803,5.500000,1.500000
132.000000,347.000000,0.000000,51.711614,69.881839,77.266001,1.043997,1.013536,1.038096,0.000000,37.778888,-12.367699,6.500000,1.500000
133.000000,347.000000,0.000000,61.728483,88.086542,86.761785,0.999977,0.973289,0.976801,0.000000,42.511860,-14.326070,7.500000,1.500000
134.000000,347.000000,0.000000,83.102203,93.778202,86.405207,1.024295,0.933253,0.934861,0.000000,46.154009,-15.686563,8.500000,1.500000
135.000000,347.000000,0.000000,73.276827,117.009010,111.107571,0.931601,0.912044,0.915374,-0.000000,51.730187,-17.657024,9.500000,1.500000
151.000000,347.000000,0.000000,148.946628,293.075468,235.156245,0.900040,0.900027,0.900102,0.000000,98.428971,-31.749035,25.500000,1.500000
152.000000,347.000000,0.000000,151.762512,304.125903,243.205777,0.902295,0.908856,0.910546,0.000000,100.388210,-32.014717,26.500000,1.500000
153.000000,347.000000,0.000000,163.714824,311.264974,243.795411,0.930714,0.909027,0.913604,0.000000,102.534684,-31.915706,27.500000,1.500000
154.000000,347.000000,0.000000,175.433019,318.693749,243.843546,0.956517,0.911615,0.914027,0.000000,104.385094,-31.988665,28.500000,1.500000
155.000000,347.000000,0.000000,189.607635,324.785982,241.888146,0.988242,0.911653,0.913250,0.000000,106.226566,-31.876097,29.500000,1.500000
156.000000,347.000000,0.000000,204.107194,330.533016,239.527793,1.019698,0.911626,0.912252,0.000000,107.959908,-31.717759,30.500000,1.500000
158.000000,347.000000,0.000000,232.252934,342.007691,234.975742,1.077222,0.913564,0.909947,0.000000,111.061697,-31.438267,32.500000,1.500000
130.000000,348.000000,0.000000,37.604307,57.711007,60.405474,1.090778,1.096324,1.095299,0.000000,32.510778,-10.599795,5.500000,1.500000
132.000000,348.000000,0.000000,58.604351,89.739715,88.783300,0.990411,0.977795,0.981508,0.000000,42.716540,-14.108676,7.500000,1.500000
134.000000,348.000000,0.000000,78.071798,113.104876,108.304396,0.954897,0.906428,0.921385,-0.000000,51.807565,-17.105481,9.500000,1.500000
150.000000,348.000000,0.000000,149.353182,294.019424,234.831581,0.902469,0.901478,0.902456,0.000000,98.728739,-31.210705,25.500000,1.500000
151.000000,348.000000,0.000000,156.482893,303.063499,239.749257,0.917729,0.904967,0.911015,0.000000,100.910655,-31.210292,26.500000,1.500000
152.000000,348.000000,0.000000,161.568960,313.578564,245.166890,0.925238,0.914184,0.916115,0.000000,102.633694,-31.609523,27.500000,1.500000
153.000000,348.000000,0.000000,177.584206,318.936075,241.994488,0.963313,0.911675,0.914321,0.000000,104.649397,-31.443114,28.500000,1.500000
154.000000,348.000000,0.000000,191.537843,325.102432,240.168964,0.994164,0.912040,0.913465,0.000000,106.443182,-31.366774,29.500000,1.500000
155.000000,348.000000,0.000000,205.986162,330.823959,237.846445,1.025314,0.912033,0.912476,0.000000,108.147746,-31.223135,30.500000,1.500000
156.000000,348.000000,0.000000,220.341825,336.423088,235.454847,1.055186,0.912404,0.911434,0.000000,109.742028,-31.067809,31.500000,1.500000
158.000000,348.000000,0.000000,243.953931,350.218285,232.839499,1.096951,0.923332,0.903780,0.000000,112.108469,-31.584213,33.500000,1.500000
130.000000,349.000000,0.000000,45.888523,78.401583,75.772938,1.020658,1.039430,1.026835,0.000000,37.746864,-12.313504,6.500000,1.500000
132.000000,349.000000,0.000000,72.017248,100.964184,95.348103,0.982943,0.941329,0.944465,0.000000,47.256494,-15.426396,8.500000,1.500000
134.000000,349.000000,0.000000,76.001863,132.302774,122.570738,0.903220,0.901154,0.901145,0.000000,56.278024,-18.606498,10.500000,1.500000
149.000000,349.000000,0.000000,149.965402,294.796309,234.417048,0.905645,0.902453,0.905026,0.000000,99.045939,-30.646540,25.500000,1.500000
150.000000,349.000000,0.000000,156.413415,303.810832,240.595749,0.920331,0.904469,0.917798,0.000000,101.419567,-30.425062,26.500000,1.500000
151.000000,349.000000,0.000000,166.733860,312.375851,241.053961,0.940952,0.910697,0.914792,0.000000,103.035307,-30.900040,27.500000,1.500000
152.000000,349.000000,0.000000,179.395373,319.292123,240.415783,0.969161,0.912059,0.914865,0.000000,104.889796,-30.921512,28.500000,1.500000
153.000000,349.000000,0.000000,193.426645,325.390411,238.482034,0.999955,0.912434,0.913705,0.000000,106.644610,-30.867986,29.500000,1.500000
154.000000,349.000000,0.000000,207.818308,331.093749,236.193025,1.030774,0.912478,0.912678,0.000000,108.318845,-30.742251,30.500000,1.500000
155.000000,349.000000,0.000000,221.979755,336.758967,233.933788,1.059973,0.913084,0.911621,0.000000,109.880999,-30.615869,31.500000,1.500000
156.000000,349.000000,0.000000,234.643525,343.196655,232.467785,1.084078,0.916341,0.909915,0.000000,111.254763,-30.654789,32.500000,1.500000
130.000000,350.000000,0.000000,60.195836,89.287853,86.300031,1.001833,0.983872,0.984867,0.000000,42.816346,-13.622048,7.500000,1.500000
132.000000,350.000000,0.000000,76.067153,115.785914,108.098025,0.949565,0.916999,0.922479,0.000000,52.009100,-16.694137,9.500000,1.500000
148.000000,350.000000,0.000000,150.530579,295.684517,233.808042,0.908241,0.904176,0.906442,0.000000,99.279501,-30.170987,25.500000,1.500000
149.000000,350.000000,0.000000,158.169297,304.644744,238.134465,0.924503,0.907751,0.913590,0.000000,101.394873,-30.229278,26.500000,1.500000
150.000000,350.000000,0.000000,168.302202,312.838050,239.640895,0.946220,0.911403,0.915370,0.000000,103.268941,-30.399646,27.500000,1.500000
151.000000,350.000000,0.000000,181.250934,319.609426,238.712167,0.974931,0.912612,0.914905,0.000000,105.088178,-30.438811,28.500000,1.500000
152.000000,350.000000,0.000000,195.272454,325.652994,236.828543,1.005613,0.912838,0.913970,0.000000,106.831606,-30.379454,29.500000,1.500000
153.000000,350.000000,0.000000,209.605976,331.345051,234.559360,1.036073,0.912975,0.912822,0.000000,108.472148,-30.276778,30.500000,1.500000
154.000000,350.000000,0.000000,223.524338,337.111126,232.470250,1.064482,0.913880,0.911776,0.000000,110.003981,-30.181071,31.500000,1.500000
155.000000,350.000000,0.000000,235.603874,343.893963,231.345870,1.086813,0.918096,0.909750,0.000000,111.323404,-30.301165,32.500000,1.500000
128.000000,351.000000,0.000000,37.716976,78.105571,82.742509,1.003865,1.044719,1.052283,0.000000,37.937936,-11.639933,6.500000,1.500000
130.000000,351.000000,0.000000,72.473239,100.215154,94.761178,0.990645,0.944474,0.952487,-0.000000,47.486766,-14.818701,8.500000,1.500000
132.000000,351.000000,0.000000,78.041748,131.554413,120.535271,0.915446,0.903777,0.905469,0.000000,56.504193,-17.923156,10.500000,1.500000
146.000000,351.000000,0.000000,145.321175,286.650587,227.468108,0.900529,0.900297,0.900527,0.000000,97.413222,-29.467325,24.500000,1.500000
148.000000,351.000000,0.000000,159.989217,305.032005,236.348084,0.930271,0.908697,0.913082,0.000000,101.581188,-29.784295,26.500000,1.500000
150.000000,351.000000,0.000000,183.029128,319.900726,237.122916,0.980578,0.913060,0.915282,0.000000,105.288579,-29.947987,28.500000,1.500000
152.000000,351.000000,0.000000,211.302586,331.600233,233.018770,1.041167,0.913486,0.913139,0.000000,108.620012,-29.814930,30.500000,1.500000
154.000000,351.000000,0.000000,235.879349,345.005892,230.646752,1.087639,0.920935,0.909381,0.000000,111.349422,-30.026830,32.500000,1.500000
128.000000,352.000000,0.000000,59.271325,90.041662,85.806267,1.003600,0.991225,0.990080,0.000000,42.986207,-13.159724,7.500000,1.500000
130.000000,352.000000,0.000000,77.528784,115.137029,106.324133,0.960033,0.920879,0.927475,-0.000000,52.163513,-16.078575,9.500000,1.500000
145.000000,352.000000,0.000000,145.996583,287.246671,227.007687,0.903955,0.901072,0.903107,0.000000,97.704280,-28.920063,24.500000,1.500000
146.000000,352.000000,0.000000,151.761585,296.540761,233.828793,0.916315,0.903261,0.915974,0.000000,100.100899,-28.798359,25.500000,1.500000
148.000000,352.000000,0.000000,171.872675,313.295347,236.730143,0.958429,0.911474,0.917571,0.000000,103.781070,-29.317200,27.500000,1.500000
150.000000,352.000000,0.000000,198.864828,326.101919,233.571926,1.016560,0.913722,0.914414,0.000000,107.157441,-29.439785,29.500000,1.500000
152.000000,352.000000,0.000000,226.279388,337.913839,229.762213,1.072546,0.915884,0.912047,0.000000,110.208425,-29.360760,31.500000,1.500000
126.000000,353.000000,0.000000,41.546107,74.201400,80.836257,1.026767,1.041697,1.062184,0.000000,38.215093,-11.106799,6.500000,1.500000
128.000000,353.000000,0.000000,71.751853,100.729277,94.531085,0.992870,0.950359,0.958496,0.000000,47.702432,-14.299889,8.500000,1.500000
130.000000,353.000000,0.000000,78.250928,131.772460,119.816438,0.920548,0.908210,0.910947,0.000000,56.751874,-17.274132,10.500000,1.500000
144.000000,353.000000,0.000000,146.205917,288.104108,226.795464,0.905765,0.902699,0.905448,0.000000,97.943377,-28.430791,24.500000,1.500000
145.000000,353.000000,0.000000,153.583722,297.561802,230.857946,0.919889,0.907905,0.909410,0.000000,99.938669,-28.751004,25.500000,1.500000
146.000000,353.000000,0.000000,161.983992,306.117848,234.760602,0.938422,0.910145,0.916850,0.000000,102.088982,-28.739574,26.500000,1.500000
148.000000,353.000000,0.000000,186.579285,320.367707,233.906925,0.991720,0.913977,0.915821,0.000000,105.637712,-29.004094,28.500000,1.500000
150.000000,353.000000,0.000000,214.532929,332.093531,230.014399,1.050796,0.914730,0.913593,0.000000,108.866971,-28.937305,30.500000,1.500000
152.000000,353.000000,0.000000,238.791309,345.650160,227.603974,1.095456,0.923165,0.908308,0.000000,111.455801,-29.294245,32.500000,1.500000
125.000000,354.000000,0.000000,51.914081,67.086505,74.537181,1.070926,1.031983,1.066140,0.000000,38.249355,-10.755318,6.500000,1.500000
126.000000,354.000000,0.000000,58.361009,90.772043,85.234374,1.005564,0.998773,0.995279,0.000000,43.134666,-12.702575,7.500000,1.500000
128.000000,354.000000,0.000000,78.641409,114.624336,104.797381,0.969215,0.925092,0.932781,0.000000,52.306369,-15.480567,9.500000,1.500000
143.000000,354.000000,0.000000,147.465418,288.635460,225.437701,0.910095,0.904215,0.905341,0.000000,98.099927,-28.020626,24.500000,1.500000
144.000000,354.000000,0.000000,157.540693,296.079385,228.538189,0.934227,0.902838,0.913253,0.000000,100.444251,-27.890549,25.500000,1.500000
145.000000,354.000000,0.000000,162.962705,306.786227,233.680275,0.941840,0.911774,0.917198,0.000000,102.241661,-28.326819,26.500000,1.500000
146.000000,354.000000,0.000000,174.919003,314.141154,233.614019,0.967886,0.913824,0.916934,0.000000,104.052087,-28.493946,27.500000,1.500000
148.000000,354.000000,0.000000,202.263495,326.487572,230.466120,1.026938,0.914694,0.914976,0.000000,107.434662,-28.537371,29.500000,1.500000
150.000000,354.000000,0.000000,228.543175,338.909989,227.354294,1.079181,0.918582,0.912152,0.000000,110.357766,-28.612705,31.500000,1.500000
124.000000,355.000000,0.000000,45.460160,75.001555,74.959451,1.043265,1.051514,1.055744,0.000000,38.259000,-10.833525,6.500000,1.500000
125.000000,355.000000,0.000000,57.910899,91.133084,84.915926,1.006613,1.002631,0.997857,0.000000,43.200837,-12.476336,7.500000,1.500000
126.000000,355.000000,0.000000,71.049000,101.317857,94.130424,0.995129,0.956764,0.964018,0.000000,47.884651,-13.798368,8.500000,1.500000
128.000000,355.000000,0.000000,79.812030,131.062058,118.166217,0.931199,0.911141,0.916185,0.000000,56.936590,-16.612903,10.500000,1.500000
141.000000,355.000000,0.000000,141.638426,279.503610,219.648819,0.901418,0.900771,0.901380,0.000000,96.174039,-27.242113,23.500000,1.500000
142.000000,355.000000,0.000000,147.461734,289.351758,225.678605,0.911832,0.905094,0.909317,0.000000,98.397647,-27.457716,24.500000,1.500000
143.000000,355.000000,0.000000,154.887100,298.606190,230.121678,0.926785,0.908972,0.915323,0.000000,100.498710,-27.647184,25.500000,1.500000
144.000000,355.000000,0.000000,164.355034,307.180525,232.339639,0.946555,0.912728,0.917588,0.000000,102.409339,-27.884685,26.500000,1.500000
145.000000,355.000000,0.000000,176.577152,314.365867,232.094587,0.973256,0.914372,0.917283,0.000000,104.214870,-28.038058,27.500000,1.500000
146.000000,355.000000,0.000000,190.029202,320.723098,230.755198,1.002501,0.914912,0.916359,0.000000,105.933497,-28.097465,28.500000,1.500000
148.000000,355.000000,0.000000,217.460321,332.629488,227.208535,1.059531,0.916313,0.914021,0.000000,109.064378,-28.110646,30.500000,1.500000
150.000000,355.000000,0.000000,239.670521,347.588770,225.430656,1.096854,0.929560,0.904525,0.000000,111.325488,-28.926985,32.500000,1.500000
123.000000,356.000000,0.000000,44.320294,77.979926,73.077707,1.039274,1.062534,1.050801,0.000000,38.209132,-10.753379,6.500000,1.500000
124.000000,356.000000,0.000000,57.467661,91.475839,84.584977,1.007738,1.006501,1.000471,0.000000,43.262517,-12.250735,7.500000,1.500000
125.000000,356.000000,0.000000,70.649031,101.620066,93.957908,0.996123,0.960021,0.966841,0.000000,47.971082,-13.549727,8.500000,1.500000
126.000000,356.000000,0.000000,79.224295,114.401299,103.636616,0.976344,0.929832,0.938302,0.000000,52.451039,-14.905253,9.500000,1.500000
128.000000,356.000000,0.000000,81.440745,146.680006,129.943868,0.901398,0.903651,0.903894,0.000000,61.214366,-17.631619,11.500000,1.500000
140.000000,356.000000,0.000000,142.205068,280.024778,219.206340,0.904460,0.901751,0.903760,0.000000,96.408608,-26.743620,23.500000,1.500000
141.000000,356.000000,0.000000,147.783878,289.950511,225.545637,0.914323,0.905978,0.912440,0.000000,98.656128,-26.930864,24.500000,1.500000
142.000000,356.000000,0.000000,155.900942,299.077915,229.183211,0.930727,0.909981,0.916551,0.000000,100.689449,-27.186234,25.500000,1.500000
143.000000,356.000000,0.000000,165.896596,307.464248,230.879674,0.951679,0.913495,0.917867,0.000000,102.567603,-27.444484,26.500000,1.500000
144.000000,356.000000,0.000000,178.188345,314.570398,230.622902,0.978504,0.914908,0.917725,0.000000,104.368924,-27.586936,27.500000,1.500000
145.000000,356.000000,0.000000,191.697101,320.873554,229.219608,1.007708,0.915410,0.916646,0.000000,106.063052,-27.657817,28.500000,1.500000
146.000000,356.000000,0.000000,205.469592,326.835731,227.483434,1.036706,0.915840,0.915514,0.000000,107.661289,-27.678331,29.500000,1.500000
148.000000,356.000000,0.000000,230.132354,340.261644,225.351843,1.083871,0.922319,0.912010,0.000000,110.452618,-27.950776,31.500000,1.500000
122.000000,357.000000,0.000000,50.445155,69.603372,72.127281,1.072423,1.048480,1.068290,-0.000000,38.350247,-10.268109,6.500000,1.500000
123.000000,357.000000,0.000000,57.027745,91.814331,84.234042,1.008909,1.010420,1.003078,-0.000000,43.319134,-12.026674,7.500000,1.500000
124.000000,357.000000,0.000000,70.342805,102.048609,93.534440,0.997253,0.963842,0.968864,0.000000,48.033153,-13.317977,8.500000,1.500000
125.000000,357.000000,0.000000,79.341078,114.377642,103.184065,0.979249,0.932345,0.941162,0.000000,52.525241,-14.624130,9.500000,1.500000
126.000000,357.000000,0.000000,77.903650,132.418971,118.918969,0.928157,0.917781,0.922754,0.000000,57.204012,-16.007988,10.500000,1.500000
139.000000,357.000000,0.000000,142.705453,280.760335,218.524187,0.906740,0.903745,0.904713,0.000000,96.559478,-26.338428,23.500000,1.500000
140.000000,357.000000,0.000000,149.504228,290.074754,223.969100,0.920294,0.906468,0.912738,0.000000,98.827217,-26.483060,24.500000,1.500000
141.000000,357.000000,0.000000,156.909488,299.592917,228.140299,0.934433,0.911316,0.917233,0.000000,100.842922,-26.764245,25.500000,1.500000
142.000000,357.000000,0.000000,167.255492,307.765003,229.633234,0.956413,0.914219,0.918643,0.000000,102.732568,-26.993957,26.500000,1.500000
143.000000,357.000000,0.000000,179.870605,314.717987,229.054413,0.983853,0.915456,0.917909,0.000000,104.501024,-27.152970,27.500000,1.500000
144.000000,357.000000,0.000000,193.330015,321.007705,227.705653,1.012798,0.915935,0.916927,0.000000,106.180452,-27.227657,28.500000,1.500000
145.000000,357.000000,0.000000,206.990736,327.007622,226.044886,1.041338,0.916497,0.915776,0.000000,107.757297,-27.264717,29.500000,1.500000
146.000000,357.000000,0.000000,220.031032,333.269227,224.634101,1.067230,0.918340,0.914412,0.000000,109.217697,-27.335686,30.500000,1.500000
121.000000,358.000000,0.000000,44.062018,77.942741,71.872239,1.045325,1.069960,1.056801,-0.000000,38.290882,-10.338231,6.500000,1.500000
122.000000,358.000000,0.000000,61.051414,90.822217,79.519128,1.026087,1.014974,0.999212,0.000000,43.144178,-11.859768,7.500000,1.500000
123.000000,358.000000,0.000000,70.027409,102.175231,93.368151,0.998803,0.966777,0.972105,0.000000,48.113476,-13.062272,8.500000,1.500000
124.000000,358.000000,0.000000,79.439399,114.524264,102.584791,0.981852,0.935447,0.943309,0.000000,52.579228,-14.363625,9.500000,1.500000
125.000000,358.000000,0.000000,79.226544,131.849743,117.558159,0.935460,0.919246,0.924529,-0.000000,57.242660,-15.703951,10.500000,1.500000
126.000000,358.000000,0.000000,84.652311,145.034739,127.226214,0.918222,0.904331,0.908401,0.000000,61.364236,-16.926922,11.500000,1.500000
137.000000,358.000000,0.000000,137.428103,271.134215,212.157999,0.900269,0.900241,0.900847,0.000000,94.524732,-25.517150,22.500000,1.500000
138.000000,358.000000,0.000000,143.910885,280.392685,218.269304,0.913081,0.901711,0.910119,0.000000,96.946639,-25.640944,23.500000,1.500000
139.000000,358.000000,0.000000,149.940037,290.691737,223.555185,0.922750,0.907807,0.914807,0.000000,99.018876,-26.023755,24.500000,1.500000
140.000000,358.000000,0.000000,159.789869,298.677123,226.290200,0.944880,0.908489,0.919957,0.000000,101.161994,-26.102923,25.500000,1.500000
141.000000,358.000000,0.000000,168.866657,307.945550,228.108098,0.961688,0.914885,0.918831,0.000000,102.867320,-26.567051,26.500000,1.500000
142.000000,358.000000,0.000000,181.369285,314.907583,227.672407,0.988770,0.916057,0.918443,0.000000,104.633674,-26.717836,27.500000,1.500000
143.000000,358.000000,0.000000,194.939243,321.123575,226.197851,1.017789,0.916493,0.917161,0.000000,106.284478,-26.808355,28.500000,1.500000
144.000000,358.000000,0.000000,208.453933,327.184698,224.640204,1.045788,0.917226,0.916014,0.000000,107.841724,-26.862537,29.500000,1.500000
145.000000,358.000000,0.000000,221.174009,333.643854,223.432684,1.070657,0.919556,0.914559,0.000000,109.278207,-26.968968,30.500000,1.500000
146.000000,358.000000,0.000000,231.853420,341.453699,223.197820,1.088779,0.925931,0.911532,0.000000,110.516457,-27.309433,31.500000,1.500000
120.000000,359.000000,0.000000,43.968965,77.681522,71.400357,1.048804,1.073132,1.060520,-0.000000,38.334615,-10.123471,6.500000,1.500000
121.000000,359.000000,0.000000,56.175803,92.410618,83.508745,1.011537,1.018223,1.008473,-0.000000,43.420493,-11.579527,7.500000,1.500000
122.000000,359.000000,0.000000,69.452160,102.598537,93.258326,0.999136,0.970374,0.974850,0.000000,48.190137,-12.823077,8.500000,1.500000
123.000000,359.000000,0.000000,84.609336,110.565208,98.684048,1.006096,0.932861,0.947443,-0.000000,52.351995,-13.950070,9.500000,1.500000
124.000000,359.000000,0.000000,82.870005,129.769808,114.543594,0.952018,0.918422,0.925684,0.000000,57.172305,-15.374272,10.500000,1.500000
125.000000,359.000000,0.000000,84.799242,145.204115,126.741703,0.920711,0.906818,0.910667,0.000000,61.448847,-16.614840,11.500000,1.500000
136.000000,359.000000,0.000000,138.051110,271.576602,211.566229,0.903363,0.901424,0.902719,0.000000,94.708949,-25.064683,22.500000,1.500000
137.000000,359.000000,0.000000,144.179481,281.633321,217.181426,0.913504,0.905859,0.908273,0.000000,96.939155,-25.417867,23.500000,1.500000
138.000000,359.000000,0.000000,149.294177,292.403182,223.191965,0.920416,0.912878,0.913648,0.000000,99.005686,-25.821142,24.500000,1.500000
139.000000,359.000000,0.000000,159.289331,300.293890,225.854683,0.943049,0.913249,0.918787,0.000000,101.147975,-25.900928,25.500000,1.500000
140.000000,359.000000,0.000000,170.343150,308.134449,226.733570,0.966661,0.915535,0.919352,0.000000,103.002891,-26.136204,26.500000,1.500000
141.000000,359.000000,0.000000,183.076262,314.970593,226.074189,0.994140,0.916549,0.918566,0.000000,104.741967,-26.298496,27.500000,1.500000
142.000000,359.000000,0.000000,196.475549,321.240847,224.759809,1.022600,0.917072,0.917512,0.000000,106.382715,-26.393395,28.500000,1.500000
143.000000,359.000000,0.000000,209.874269,327.365086,223.244074,1.050067,0.918050,0.916147,0.000000,107.911557,-26.475053,29.500000,1.500000
144.000000,359.000000,0.000000,222.207224,334.071915,222.290984,1.073749,0.920953,0.914636,0.000000,109.326969,-26.618721,30.500000,1.500000
145.000000,359.000000,0.000000,232.857842,341.929436,221.975026,1.091517,0.927614,0.911025,0.000000,110.531133,-26.997685,31.500000,1.500000
119.000000,360.000000,0.000000,44.138712,77.149265,70.850118,1.053424,1.075760,1.064534,-0.000000,38.378460,-9.905365,6.500000,1.500000
120.000000,360.000000,0.000000,70.344274,87.141062,68.379771,1.068180,1.026455,0.993707,0.000000,42.423545,-11.446637,7.500000,1.500000
121.000000,360.000000,0.000000,69.089214,102.892654,92.969437,1.000340,0.973883,0.977497,-0.000000,48.251259,-12.583941,8.500000,1.500000
122.000000,360.000000,0.000000,79.735339,114.609779,101.391374,0.987694,0.941266,0.948099,-0.000000,52.677585,-13.836530,9.500000,1.500000
123.000000,360.000000,0.000000,80.901770,131.708519,115.068376,0.945557,0.924814,0.926518,-0.000000,57.276707,-15.169215,10.500000,1.500000
124.000000,360.000000,0.000000,84.964481,145.303687,126.280784,0.923366,0.909141,0.913142,-0.000000,61.532541,-16.299306,11.500000,1.500000
125.000000,360.000000,0.000000,87.900795,159.609849,136.897544,0.901261,0.901401,0.901599,0.000000,65.492646,-17.450832,12.500000,1.500000
135.000000,360.000000,0.000000,138.583712,271.987801,211.107523,0.906305,0.902471,0.904990,0.000000,94.899678,-24.601448,22.500000,1.500000
136.000000,360.000000,0.000000,144.330100,282.100513,217.255968,0.915682,0.906559,0.911975,0.000000,97.183546,-24.895239,23.500000,1.500000
138.000000,360.000000,0.000000,160.474296,300.586979,224.735574,0.947373,0.914121,0.919680,0.000000,101.291760,-25.471791,25.500000,1.500000
140.000000,360.000000,0.000000,184.618540,315.073080,224.638345,0.999116,0.917103,0.918978,0.000000,104.849363,-25.879961,27.500000,1.500000
142.000000,360.000000,0.000000,211.166253,327.584209,221.977503,1.054067,0.918921,0.916519,0.000000,107.983091,-26.087773,29.500000,1.500000
144.000000,360.000000,0.000000,234.067488,342.241220,220.598806,1.094773,0.929002,0.910428,0.000000,110.540360,-26.678279,31.500000,1.500000
118.000000,361.000000,0.000000,43.966796,76.947392,70.377505,1.056649,1.079175,1.068203,0.000000,38.412457,-9.697104,6.500000,1.500000
120.000000,361.000000,0.000000,68.629505,103.318576,92.671638,1.001075,0.977735,0.979866,0.000000,48.306528,-12.353345,8.500000,1.500000
122.000000,361.000000,0.000000,83.939585,129.280642,113.055297,0.960782,0.922522,0.930890,0.000000,57.270224,-14.777540,10.500000,1.500000
